"Case Number","Case Record Type","Case Type","Implementer","Account Name","Subject","Release Target","Complexity Cause (SE)","Release Actual","Case Last Modified Date","Cluster","Status","Time Estimate","Time Spent - Communication","Time Spent - Engineering"
"00124533","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","sallyhansen: Migrate UI version 4.9 -> 5.0","5.1.2","","","3/4/2012","C4","Closed","2.00","0.000","2.000"
"00124563","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","footlocker-en_gb: Migrate UI version 4.9 -> 5.0","5.1.2","","","3/4/2012","C4","Closed","2.00","0.000","1.750"
"00124726","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","skullcandy: migrate UI version 4.8 -> 5.1","5.4.0","","","4/5/2012","C4","Closed","3.00","0.000","5.000"
"00124943","Support Team","","Igor Gubernat","Adidas-Group","Guidelines Copy","5.2.1","Text Change","5.2.1","7/3/2012","","Closed","0.75","1.750","10.500"
"00125019","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","WinderFarms: Migrate UI version to 5.1","5.1.2","","","3/4/2012","C4","Closed","2.00","0.250","2.000"
"00125068","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","virginmobileaustralia: Migrate UI version 4.8 -> 5.1","5.6.1","","","5/15/2012","C4","Closed","2.00","0.500","2.000"
"00125554","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","verbaudet: Migrate UI version 4.7 -> 5.1","5.1.3","","","3/4/2012","C4","Closed","9.00","0.000","9.000"
"00125703","Support Team","","Igor Gubernat","Bazaavoice us","SCI enablement for http://www.amartallsports.com.au","5.1.4","SCI","5.1.4","7/3/2012","C4","Closed","2.50","0.250","2.000"
"00125705","Support Team","","Igor Gubernat","Bazaavoice us","SCI enablement for www.rebelsport.com.au","5.1.4","SCI","5.1.4","7/3/2012","C4","Closed","2.00","0.250","2.500"
"00125803","Support Team","","Igor Gubernat","Xerox","Remove date from Client Response","5.1.5","Text Change","5.1.5","7/3/2012","C1","Closed","1.00","1.750","0.500"
"00125847","Support Team","","Igor Gubernat","Navitor","Social Alert Email","5.1.5","Text Change","5.1.5","7/3/2012","C1","Closed","0.20","1.250","0.250"
"00126352","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","olay-en_au: migrate UI version 4.7 -> 5.1","5.1.5","","","3/4/2012","C4","Closed","4.00","0.000","4.250"
"00126375","Support Team","","Igor Gubernat","Bazaavoice us","SCI request for abnamro","5.8.1","SCI","5.8.1","7/3/2012","C4","Closed","2.00","1.750","2.000"
"00126536","Support Team","","Igor Gubernat","Destination Maternity Corp formerly Mothers Work, Inc.","adding new categories to dimension sliders/features","5.1.5","Minor UI Change","5.1.5","7/3/2012","C1","Closed","1.00","0.750","1.500"
"00126587","Support Team","","Igor Gubernat","Bazaavoice us","Orion Telescope - Ready to implement SCI","5.1.5","SCI","5.1.5","7/3/2012","C4","Closed","2.00","0.250","2.000"
"00126792","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","loblaw: migrate ui version 4.8 -> 5.1","5.1.5","","","3/4/2012","C4","Closed","4.00","0.000","4.000"
"00126801","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","pharmavite: migrate ui version 4.9 -> 5.1","5.2.0","","","3/7/2012","C4","Closed","2.00","0.000","2.000"
"00126809","Support Team","","Igor Gubernat","Home Decorators Collection","Total # Reviews & Star Color on PIP","5.1.5","Minor UI Change","5.1.5","7/3/2012","C4","Closed","0.50","0.750","1.000"
"00127145","Support Team","","Igor Gubernat","Texas Exes","Move standard feeds to daily","5.1.6","Feed Edit","5.2.0","7/3/2012","C2","Closed","","0.500","0.750"
"00127339","Support Team","","Igor Gubernat","GE Appliances","RE: Feed error / quick note..  <GE Issue>","5.2.0","Feed Edit","5.2.0","7/3/2012","","Closed","0.25","1.000","0.500"
"00127712","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","navitor: Migrate UI version 4.8 -> 5.1","5.2.0","","","3/7/2012","C4","Closed","2.50","0.000","2.500"
"00127713","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","orion: Migrate UI version 4.9 -> 5.1","5.2.0","","","3/7/2012","C4","Closed","","0.000","2.000"
"00127715","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","destinationmaternity: Migrate UI version 4.7 -> 5.1","5.2.0","","","3/6/2012","C4","Closed","2.50","0.000","2.750"
"00127716","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","texasexes: migrate ui version 4.7 -> 5.1","5.2.1","","","3/12/2012","C4","Closed","2.00","0.000","2.000"
"00127738","Support Team","","Igor Gubernat","Bazaavoice us","SCI for Target Portraits and JCP Portraits","5.2.0","SCI","5.2.0","7/3/2012","C4","Closed","","0.000","5.500"
"00127764","Support Team","","Igor Gubernat","Travelocity","Review Guidelines and User Agreement","5.3.0","Text Change","5.3.0","7/3/2012","C2","Closed","8.50","2.000","8.500"
"00127781","Support Team","","Igor Gubernat","Briggs & Stratton Corporation","Social Alert/Notification to be Turned on when Client Responds to Review or Question","5.6.1","Social Alerts","5.6.1","7/3/2012","","AutoClosed - Resolved","3.00","1.750","5.000"
"00128501","Strategic  Integration","PIE","Igor Gubernat","DRL Ltd","Migration of Social Alerts from White Label to client Exact Target Accout","5.6.1","","","6/18/2012","C5","Closed","","4.000","4.000"
"00128694","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","homedecorators: migrate ui version 4.7 -> 5.1","5.3.0","","","3/22/2012","C4","Closed","3.00","0.000","3.000"
"00128903","Strategic  Integration","PIE","Igor Gubernat","Smyths Toys","Validating feed","5.8.1","","","7/5/2012","","With Client","2.25","3.000","12.000"
"00129164","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","Found while testing BVC-117521","5.2.1","","","3/12/2012","C4","Closed","","0.000","0.750"
"00129312","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","Jcpportraits: TS issues","5.2.1","","","3/16/2012","C4","Closed","2.50","0.000","1.750"
"00129606","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","SelectComfort (PRR): Found while testing BVC-112586","5.2.2","","","3/16/2012","C4","Closed","1.00","0.000","1.000"
"00129743","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","americanmuscle: migrate ui version 4.7 -> 5.1","5.3.0","","","3/30/2012","C4","Closed","4.00","0.000","4.000"
"00129745","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","directbuy - migrate ui version 4.8 -> 5.1","5.3.1","","","3/27/2012","C4","Closed","4.00","0.000","4.000"
"00129748","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","smythstoys - ui migration 4.9 - 5.1","5.3.0","","","3/20/2012","C4","Closed","3.25","0.000","3.250"
"00129750","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","directbuy - found while testing BVC-115072","5.3.1","","","3/27/2012","C4","Closed","0.75","0.000","0.750"
"00129838","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","petsmart: migrate ui version 4.7 -> 5.1","5.3.0","","","3/30/2012","C4","Closed","3.75","0.000","3.750"
"00129853","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","Teachco (R&R): TS issues","5.3.0","","","3/30/2012","C4","Closed","1.25","0.000","1.250"
"00129864","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","Stives (R&R): TS issues","5.3.1","","","3/30/2012","C4","Closed","1.00","0.000","1.250"
"00130470","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","teachco: migrate ui version 4.7 -> 5.1","5.3.1","","","3/30/2012","C4","Closed","4.00","0.000","4.000"
"00130468","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","leejeans: Found while testing BVC-118594","5.4.0","","","4/23/2012","C4","Closed","1.00","0.000","1.000"
"00130512","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","hiddenvalley: migrate ui version 4.7 -> 5.1","5.3.1","","","3/30/2012","C4","Closed","2.00","0.000","2.250"
"00130514","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","avery: migrate ui version 4.7 -> 5.3","5.3.1","","","3/30/2012","C4","Closed","4.00","0.000","4.000"
"00130516","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","Dotti-au: Found while testing BVC-118577","5.4.0","","","4/9/2012","C4","Closed","1.00","0.000","0.750"
"00130856","Support Team","","Igor Gubernat","Bazaavoice us","Saba/Sportscraft: migrate to 5.3","5.5.1","Invalid","5.5.1","7/3/2012","C4","Closed","","0.000","6.000"
"00130892","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","shoes: migrate ui version 4.9 -> 5.3","5.3.2","","","4/2/2012","C4","Closed","3.00","0.000","4.000"
"00131042","Support Team","","Igor Gubernat","RioGrande.com","Read your Comment Link Invalid","5.9.1","Social Alerts","5.4.1","7/3/2012","","AutoClosed - No Client Response","1.00","1.250","1.250"
"00131061","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","naturalizer: migrate ui version 5.0 -> 5.3","5.4.0","","","4/5/2012","C4","Closed","4.00","0.000","4.000"
"00131063","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","undergear: migrate ui version 4.7 -> 5.3","5.4.0","","","4/6/2012","C4","Closed","4.00","0.000","4.000"
"00131064","Support Team","","Igor Gubernat","Bazaavoice us","ubank: SCI implementation for reporting","5.4.0","SCI","5.4.0","7/3/2012","C4","Closed","","0.000","2.000"
"00131103","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","AMEXMyTrueEarnings: Button 'Submit' isn't displayed on Report as inappropriate pop-up","5.4.0","","","4/9/2012","C4","Closed","1.00","0.000","1.000"
"00131122","Support Team","","Igor Gubernat","Dow Chemical Company","Dow: Please swap out the BrandAnswers badge for Lowes","5.6.1","Minor UI Change","5.6.1","7/3/2012","","Closed","1.00","2.750","1.000"
"00131616","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","Otto: issues found during testing BVC-119668","5.4.1","","","4/11/2012","C4","Closed","1.50","0.000","1.500"
"00131617","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","Eukanuba Autotag implementation request - reporting","5.4.1","","","4/12/2012","C4","Closed","2.00","0.000","2.000"
"00131623","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","chargriller: TS issues","5.4.1","","","4/12/2012","C4","Closed","1.00","0.000","1.250"
"00131618","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","Always Autotag implementation request - reporting","5.4.1","","","4/11/2012","C4","Closed","2.00","0.000","2.000"
"00131619","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","amexmytrueearnings: migrate ui version 4.8 -> 5.3","5.5.0","","","4/17/2012","C4","Closed","3.00","0.000","3.000"
"00131621","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","CCHGroup: Issues found during testing BVC-119794","5.4.1","","","4/12/2012","C4","Closed","1.00","0.000","1.000"
"00131797","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","tektronix: update sender e-mail address","5.4.1","","","4/12/2012","C4","Closed","1.00","0.000","0.750"
"00131887","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","bluefly: Migrate UI version 4.7 -> 5.3","5.5.1","","","4/27/2012","C4","Closed","0.00","0.500","4.250"
"00131909","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","LondonDrugs: Migrate UI version to 5.3","5.4.2","","","4/13/2012","C4","Closed","4.00","0.000","4.000"
"00132000","Strategic  Integration","Other","Igor Gubernat","The Sherwin-Williams Company","Sherwin-Williams: Smart SEO","5.6.1","","","5/16/2012","C4","Closed","","1.750","0.500"
"00132078","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","lowes: ui migration 4.8 -> 5.3","5.5.0","","","4/20/2012","C4","Closed","4.00","0.000","4.750"
"00132079","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","Bodyshop-usa (R&R): Issues found during testing BVC-119508","5.5.1","","","4/26/2012","C4","Closed","1.50","0.000","1.500"
"00132464","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","Wickes: Issues found during testing BVC-119758","5.5.1","","","4/23/2012","C4","Closed","1.25","0.000","1.250"
"00132478","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","canadiantire: TS issues","5.5.1","","","4/23/2012","C4","Closed","1.00","0.000","0.750"
"00132484","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","famousfootwear: migrate ui version 5.0 -> 5.3","","","","4/24/2012","C4","Closed","3.00","1.000","3.000"
"00132485","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","sherwinwilliams: migrate ui version 4.7 -> 5.3","5.5.1","","","4/26/2012","C4","Closed","6.00","0.000","6.000"
"00132570","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","Icebreaker: TS issues","5.5.1","","","4/26/2012","C4","Closed","1.50","0.000","1.500"
"00132625","Support Team","","Igor Gubernat","ProAdvisor (Intuit)","QuickBooks ProAdvisor Program Submission Form","5.6.1","Text Change","5.6.1","7/3/2012","C1","Closed","","0.750","0.000"
"00132739","Support Team","","Igor Gubernat","My Supermarket Ltd","Add Pinterest","5.6.1","Feature Request/ Disable (No-Design)","5.6.1","7/3/2012","","Closed","1.50","1.000","0.750"
"00132747","Support Team","","Igor Gubernat","bol.com","Tooltip texts","5.6.1","Minor UI Change","5.6.1","7/3/2012","C5","AutoClosed - Resolved","1.50","0.750","3.000"
"00132743","Support Team","","Igor Gubernat","bol.com","Tooltips","5.6.1","Minor UI Change","5.6.1","7/3/2012","C5","AutoClosed - Resolved","1.50","2.000","7.500"
"00132800","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","MySupermarket: UI migration to 5.3","5.6.0","","","5/4/2012","C4","Closed","","0.000","2.000"
"00132849","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","emmabridgewater-en: migrate ui version 4.7 -> 5.3","5.5.2","","","5/3/2012","C4","Closed","","0.000","4.000"
"00133239","Support Team","","Igor Gubernat","My Supermarket Ltd","Review Request Module","5.8.1","Feature Request/ Disable (No-Design)","5.8.1","7/3/2012","","In Progress","2.00","2.250","5.750"
"00133599","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","BVC-121616 - LGElectronics-en: Migrate UI version to 5.1.x","5.6.0","","","5/8/2012","C4","Closed","","0.000","7.500"
"00133600","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","fidelity: sci reporting","5.6.0","","","5/11/2012","C4","Closed","","0.000","2.500"
"00133892","Strategic  Integration","UI Migration","Igor Gubernat","Bazaavoice us","fidelity: migrate ui version 4.9 -> 5.1","","","","5/29/2012","C4","Closed","","0.000","1.000"
"00135110","Support Team","","Igor Gubernat","Nike","Analytics Hooks for Product Review","","SCI","","7/3/2012","C4","AutoClosed - Resolved","","0.500","0.500"
"00135425","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","SSSI_Syndication","5.7.1","","","6/12/2012","C4","New","","0.000","14.000"
"00135478","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","Adams Golf: Issues found during testing BVC-122170","5.7.1","","","5/31/2012","C4","Closed","","0.000","2.500"
"00135481","Support Team","","Igor Gubernat","Cabela's Incorporated","Emails are wrong","5.7.2","Social Alerts","5.7.2","7/3/2012","C4","Closed","","0.500","0.750"
"00135595","Support Team","","Igor Gubernat","Frontline GmbH","Bewertung der Größe wird nicht übergeben","","Minor UI Change","","7/3/2012","","Closed","","1.000","2.500"
"00135700","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","Rockport: Issues found during testing BVC-122521","5.7.1","","","5/31/2012","C4","Closed","","0.000","1.750"
"00135708","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","Gresvig: Issues found during testing BVC-123007","5.7.1","","","5/31/2012","C4","Closed","","0.000","1.750"
"00135759","Support Team","","Igor Gubernat","Academy","Increase Limit for Product Recommendations","","Minor UI Change","","7/3/2012","C4","Closed","","0.500","0.750"
"00135761","Support Team","","Igor Gubernat","Academy","Turn on Review Approved Social Alerts","","Social Alerts","","6/26/2012","C4","In Progress","","1.000","3.750"
"00135769","Support Team","","Igor Gubernat","Academy","Customer Email in Workbench via PIE","","Minor UI Change","","7/3/2012","C4","In Progress","","1.000","1.750"
"00136006","Strategic  Integration","Other","Igor Gubernat","Bazaavoice us","DR Power: SCI implementation - reporting","5.8.1","","","6/11/2012","C4","Closed","","0.000","4.000"
"00136279","Support Team","","Igor Gubernat","Yves Rocher","Préparation de changement d'API","","Minor UI Change","","7/5/2012","C5","Resolved","","0.750","3.000"
"00136317","Strategic  Integration","Social Commerce Upgrade","Igor Gubernat","Bazaavoice us","nordstrom, nordstrom2: SCI tracker migration","","","","6/19/2012","C4","Ready for Release","","0.000","1.500"
"00136318","Strategic  Integration","Social Commerce Upgrade","Igor Gubernat","Bazaavoice us","salomon-fr: SCI tracker migration","","","","6/19/2012","C4","Ready for Release","","0.000","1.000"
"00136319","Strategic  Integration","Social Commerce Upgrade","Igor Gubernat","Bazaavoice us","icebreaker: SCI tracker migration","","","","7/2/2012","C4","Closed","","0.000","1.000"
"00136335","Strategic  Integration","Social Commerce Upgrade","Igor Gubernat","Bazaavoice us","jcpenney: SCI tracker migration","","","","6/13/2012","C4","Closed","","0.000","1.000"
